"T001","T002","T003","T004","T005","T006","T007","T008","T009","T010","T011","T012","T013","T014","T015","T016","T017","T018","T019","T020","T021","T022","T023","T024","T025","T026","T027","T028","T029","T030","T031","T032","T033","T034","T035","T036","T037","T038","T039","T040","T041","T042","T043","T044","T045","T046","T047","T048","T049","T050","T051","T052","T053","T054","T055","T056","T057","T058","T059","T060"
505.761658031088,467.624179620035,464.279447322971,466.696027633851,460.534715025907,461.917443868739,459.843868739206,459.697754749568,459.678756476684,458.443523316062,453.928151986183,457.130224525043,461.824525043178,462.183765112263,464.416234887737,463.702590673575,465.631778929188,467.445941278066,464.974784110535,465.195164075993,464.599654576857,469.798618307427,466.39689119171,463.817962003454,463.597582037997,462.20829015544,459.863557858377,460.896027633851,461.585837651123,455.016925734024,458.427288428325,456.943696027634,459.862521588946,463.847668393782,459.915371329879,466.815889464594,464.679792746114,457.500863557858,461.445595854922,455.068739205527,452.560276338515,452.955094991364,452.223834196891,454.52677029361,458.606563039724,460.840069084629,458.79274611399,466.093264248705,466.178583765112,466.891882556131,463.919516407599,463.785146804836,463.445941278066,462.216925734024,455.496027633851,461.251468048359,456.93091537133,458.175129533679,457.882901554404,456.044214162349
1083.91352093342,958.802333562114,962.307481125601,960.948524365134,952.238846945779,962.646533973919,958.315030885381,951.148936170213,955.537405628003,954.542896362388,949.862045298559,953.024021962938,960.063143445436,957.329444063143,956.107069320522,959.098146877145,963.805765271105,960.68840082361,960.295813315031,956.566918325326,960.868908716541,959.570350034317,961.711736444749,956.015099519561,961.083733699382,964.671928620453,957.23472889499,946.490048043926,957.672614962251,950.475634866163,956.9615648593,951.593685655456,956.346602608099,961.829100892244,962.291008922443,962.850377487989,957.780370624571,946.881949210707,949.290322580645,941.971859986273,944.332189430336,949.356897735072,948.514756348662,955.498284145504,954.743994509266,955.015785861359,952.284145504461,959.943033630748,959.188743994509,953.547014413178,957.260123541524,958.339052848318,956.696636925189,953.246396705559,942.570350034317,953.317089910776,953.742621825669,953.118050789293,946.467398764585,951.525051475635
963.925710123816,881.469774217043,880.95994173343,876.989803350328,874.468317552804,880.857246904588,880.286234522942,883.951930080117,878.509832483613,875.006554989075,868.838310269483,873.774945375091,875.182811361981,874.654770575382,877.037873270211,883.625637290604,880.512017479971,877.696285506191,876.923525127458,881.369264384559,884.625637290604,883.200291332848,879.26292789512,879.09249817917,878.067734887108,879.479242534596,881.267297887837,879.805535324108,881.251274581209,875.002184996358,870.826656955572,874.641660597232,881.426074289876,881.002913328478,877.737800436999,879.107793153678,879.439912600146,886.069191551347,877.82884195193,874.183539694101,865.627093954843,872.135469774217,868.943918426803,876.787327021122,876.426802621996,878.978878368536,880.885651857247,883.103423160961,881.163874726875,880.607428987618,881.479242534596,884.063364894392,881.885651857247,882.423889293518,880.909686817189,881.560815731974,879.546249089585,881.82957028405,874.843408594319,882.774945375091
613.863205684959,556.024476904856,553.078168180024,554.684563758389,548.5394788788,551.895578365574,551.485984998026,552.110738255034,550.161271219897,548.00493485985,541.624950651401,546.168969601263,549.942360836952,548.545992893802,551.215752072641,550.825108566917,550.735096723253,554.566916699566,549.485984998026,552.01283063561,554.899526253454,550.816423213581,552.230556652191,552.130082905646,549.56316620608,555.349782866167,552.481839715752,547.310698776155,548.728385313857,546.316818002369,544.650611922621,541.116265298066,546.271417291749,550.41314646664,548.58784050533,551.129885511251,548.924595341492,544.815436241611,543.905842874062,545.007500986972,537.55823134623,542.194236083695,539.788787998421,544.785432293723,546.535728385314,549.038097118042,546.473549151204,549.218120805369,548.453020134228,547.702921437031,548.59080142124,548.580142123964,546.99703908409,545.153770232925,541.610935649428,546.053493880774,543.850769838137,544.305763916305,538.96150809317,542.800236873273
542.49884057971,502.064637681159,501.931304347826,500.716231884058,498.955652173913,500.01652173913,500.361449275362,502.546666666667,498.667246376812,496.763188405797,495.422028985507,497.886086956522,498.788115942029,498.440579710145,499.736231884058,500.430434782609,501.94115942029,500.555362318841,499.748695652174,499.669565217391,501.348985507246,500.12231884058,498.592753623188,497.646376811594,496.241449275362,496.680289855072,498.933623188406,497.012173913043,497.871014492754,498.211014492754,494.127246376812,498.651884057971,498.344637681159,498.008695652174,497.685507246377,497.695072463768,498.590724637681,499.139710144928,495.917971014493,492.307246376812,491.719710144928,492.073623188406,492.199710144928,495.111594202899,494.181449275362,495.615942028986,497.524057971014,498.25652173913,497.795072463768,497.09768115942,498.706086956522,499.501449275362,498.856231884058,496.938550724638,496.464347826087,496.703768115942,494.80347826087,495.43768115942,494.571884057971,497.43768115942
856.854730805989,786.745141764893,782.922586811086,782.135712010194,777.27237973877,782.82446639057,781.920038228735,784.581713921631,780.599235425295,779.560050971647,768.020070086015,771.983115641924,775.862695125836,776.209302325581,779.326537113731,786.191462249124,783.627906976744,783.242115323351,777.985982797069,782.198470850589,788.341828607837,788.507167887862,782.812360624403,784.088881809494,780.647658489965,782.931188276521,780.741956036954,782.53074227461,782.195603695444,778.54635234151,773.117234788149,774.202293724116,780.862376553042,785.25262822555,779.257088244664,780.910162472125,780.570563873845,785.199107996177,780.363172985027,780.698630136986,766.564829563555,772.610066900287,768.669958585537,778.321439949028,778.84740363173,784.846766486142,783.102899012424,784.226505256451,783.143994902835,783.655622809812,782.13698630137,785.108951895508,782.192417967506,784.221726664543,781.231283848359,787.359031538707,778.815227779548,781.825103536158,774.14845492195,780.03695444409
687.158020274299,623.383422778772,622.01252236136,621.044126416219,616.440071556351,618.066785927251,619.332737030411,621.984496124031,617.392963625522,616.025044722719,612.686940966011,615.837209302326,616.836612999404,616.672033392964,618.500298151461,619.424567680382,620.398926654741,622.294573643411,619.655336911151,622.159212880143,623.0190816935,618.884913536076,618.328562909958,619.342277877162,617.31007751938,618.964221824687,619.086463923673,624.824686940966,620.165175909362,618.225402504472,612.14549791294,618.128801431127,620.045319022063,618.165772212284,616.879546809779,617.163983303518,618.180679785331,616.222420989863,617.564102564103,613.37030411449,609.59809183065,610.935599284437,611.095408467501,618.197972570066,616.274299344067,616.654144305307,618.003577817531,618.558735837806,618.476446034586,619.852116875373,622.755515802027,619.882528324389,620.100178890877,617.166964818128,616.148479427549,618.130590339893,615.692307692308,615.79427549195,614.753726893262,619.302325581395
850.269141531322,764.850348027842,761.194895591647,760.337587006961,755.699535962877,756.501160092807,753.872389791183,759.822505800464,754.728538283063,749.083526682135,750.678654292343,755.244779582367,758.261020881671,758.399071925754,758.458236658933,762.692575406032,762.531322505801,760.544083526682,758.596287703016,761.7343387471,761.104408352668,760.88283062645,754.534802784223,754.167053364269,752.527842227378,755.505800464037,755.776102088167,760.487238979118,754.08120649652,754.704176334107,746.506960556845,753.967517401392,759.694895591647,754.419953596288,752.303944315545,753.164733178654,755.012761020882,751.139211136891,748.526682134571,746.750580046404,737.426914153132,740.856148491879,742.506960556845,751.341067285383,749.716937354988,748.664733178654,752.634570765661,753.967517401392,753.009280742459,754.819025522042,759.404872389791,759.433874709977,756.531322505801,749.235498839907,749.69837587007,750.046403712297,742.303944315545,743.747099767981,744.407192575406,753.345707656612
965.945395273024,858.792991035045,856.922575387123,855.773431132844,847.659331703342,853.254278728606,852.626731866341,857.21434392828,852.678891605542,847.431132844336,844.313773431133,850.291768541157,855.677261613692,853.153219233904,853.225753871231,855.234718826406,856.921760391198,859.473512632437,855.333333333333,859.812550937245,858.321108394458,854.169519152404,852.714751426243,852.484107579462,851.80521597392,856.164629176854,854.616136919315,850.687041564792,855.827220863896,852.976365118174,847.127954360228,852.171964140179,853.987775061125,855.708231458843,856.200488997555,855.19804400978,852.535452322738,854.519967400163,850.130399348003,845.775061124694,840.227383863081,841.609616951915,843.088834555827,854.502852485738,850.693561532192,851.0162999185,851.690301548492,853.618581907091,856.240423797881,854.137734311328,856.593317033415,860.444172779136,856.061124694377,852.573757131214,843.422982885086,853.878565607172,851.046454767726,854.145884270579,848.644661776691,854.897310513447
676.394578313253,659.334337349398,657.323042168675,657.057228915663,654.676204819277,658.265813253012,656.237198795181,660.634789156627,655.809487951807,655.985692771084,652.243222891566,656.577560240964,656.193524096386,657.307228915663,656.668674698795,658.142319277108,657.821536144578,659.761295180723,656.640813253012,657.810993975904,659.674698795181,657.490210843373,657.172439759036,657.340361445783,655.489457831325,656.159638554217,658.073795180723,657.737951807229,657.993975903614,657.46686746988,654.545180722892,655.6875,658.790662650602,657.19578313253,657.180722891566,658.639307228916,656.642319277108,662.417921686747,658.019578313253,655.886295180723,654.178463855422,654.606174698795,654.478915662651,656.810993975904,658.243222891566,658.676957831325,659.280873493976,659.872740963855,659.155873493976,658.44578313253,659.814006024096,659.827560240964,661.128765060241,660.811746987952,659.179969879518,662.161144578313,660.317771084337,663.161144578313,661.253012048193,664.174698795181
804.742319127849,740.09117938553,738.266600594648,731.600594648167,732.301288404361,731.516352824579,731.014866204163,735.910802775025,733.06739345887,727.650148662042,721.761149653122,732.500495540139,731.475718533201,728.555004955401,731.16650148662,735.747274529237,735.10307234886,733.428146679881,728.496531219029,731.050545094153,735.815659068385,734.238850346878,729.503468780971,731.658077304262,728.115956392468,731.213082259663,739.627353815659,735.600594648167,729.945490584737,734.989098116948,722.593657086224,726.898909811695,737.451932606541,730.594648166502,730.978196233895,731.250743310208,729.669970267592,736.838453914767,730.723488602577,726.372646184341,722.879088206145,721.591674925669,721.599603567889,725.718533201189,726.82556987116,726.710604558969,730.332011892963,730.938553022795,731.239841427156,731.343904856293,731.414271555996,734.248761149653,733.587710604559,726.523290386521,726.19028741328,728.437066402379,724.751238850347,726.017839444995,723.982160555005,729.655104063429
303.347427766032,285.121916842847,281.068357998591,280.675123326286,281.786469344609,286.261451726568,282.854827343199,289.130373502467,281.99859055673,275.136715997181,278.14799154334,278.31148696265,278.011275546159,278.76391825229,280.019732205779,284.54334038055,282.403100775194,281.474982381959,279.464411557435,279.553911205074,283.471458773784,280.977448907681,283.171247357294,285.053558844257,282.961240310078,281.062720225511,280.654686398872,277.859760394644,283.682875264271,281.837914023961,279.45806906272,278.875968992248,281.547568710359,284.131078224101,280.885130373502,279.391825229035,283.398167723749,290.493305144468,283.880197322058,281.815362931642,276.242424242424,281.53206483439,277.481324876674,283.672304439746,283.642706131078,283.581395348837,284.495419309373,283.841437632135,281.69978858351,284.029598308668,285.300916138125,287.017618040874,286.343904157858,286.784355179704,284.959830866808,286.837914023961,291.171952078929,289.461592670895,288.77378435518,289.77378435518
612.4925,589.125,588.5,588.6775,585.30875,587.21,587.23625,596.0425,592.055,590.30375,584.54625,588.62,589.49125,590.45375,589.5125,591.42125,590.26125,592.46125,589.74625,591.41625,590.76,591.62125,589.70375,589.5225,588.8575,590.82625,589.15875,587.30375,592.425,590.5275,586.67625,586.38,591.24375,591.00375,588.7625,591.2725,589.895,595.06375,597.65125,591.06625,587.465,585.98625,586.26375,589.06375,590.1825,593.1425,591.95875,593.27375,593.45375,589.1475,593.04375,591.29125,588.055,589.15875,588.53125,589.495,589.5375,591.50375,589.76875,590.2825
588.133819951338,551.564476885645,553.372262773723,542.995133819951,546.69099756691,551.238442822384,551.890510948905,554.182481751825,552.075425790754,536.379562043796,542.729927007299,549.206812652068,549.530413625304,546.878345498783,542.703163017032,550.30900243309,552.67396593674,547.586374695864,542.805352798053,547.669099756691,552.209245742092,549.69099756691,550.394160583942,550.990267639903,548.866180048662,551.335766423358,548.367396593674,543.783454987835,556.250608272506,555.265206812652,544.214111922141,545.951338199513,549.756690997567,556.776155717762,552.165450121655,548.406326034063,550.138686131387,562.956204379562,549.043795620438,552.807785888078,537.070559610706,550.153284671533,545.435523114355,553.644768856448,554.467153284672,554.182481751825,557.900243309002,554.574209245742,549.377128953771,556.839416058394,559.98296836983,566.973236009732,557.632603406326,560.98296836983,555.785888077859,556.518248175183,562.622871046229,567.43795620438,558.07299270073,562.9099756691
755.942628903413,707.936819172113,702.010893246187,701.607843137255,699.962962962963,702.245461147422,700.567175018155,706.443718228032,701.923747276688,697.461147421932,690.81626724764,693.728395061728,700.297748729121,702.40522875817,702.803921568627,706.092229484386,704.045751633987,705.938997821351,703.095134350036,701.882352941176,706.353667392883,706.741466957153,703.040668119099,703.769063180828,698.510530137981,700.164124909223,698.544662309368,700.348583877996,701.643427741467,701.668119099492,697.946259985476,695.705156136529,699.257080610022,703.680464778504,702.39941902687,702.960058097313,703.339869281046,698.018881626725,704.554103122731,697.300653594771,690.601307189542,693.277414669571,690.330428467683,696.273783587509,699.780682643428,702.452432824982,703.156136528686,704.58896151053,704.421205519245,703.925925925926,705.952069716776,704.483660130719,704.073347857662,703.479302832244,698.78431372549,705.981844589688,703.289034132171,703.828612926652,698.18082788671,701.026870007262
1025.90952006294,956.130605822187,944.271439811172,948.828481510622,939.918961447679,949.168371361133,948.763965381589,958.815106215578,950.667191188041,946.560975609756,932.820613690008,935.301337529504,947.007081038552,943.692368214005,949.393391030684,950.089693154996,955.581431943352,950.877261998426,945.926829268293,945.260424862313,956.3564122738,952.674272226593,953.164437450826,948.966955153423,943.018882769473,951.822974036192,940.664830841857,947.487804878049,949.530291109363,943.560975609756,945.537372147915,936.25885129819,937.739575137687,950.754523996853,945.147128245476,950.904012588513,946.512981904013,947.349331235248,951.106215578285,943.711250983478,937.33910306845,938.491738788356,936.679779701023,944.742722265932,945.285601888277,955.94256490952,949.702596380803,954.663257277734,955.518489378442,948.673485444532,949.313139260425,952.447678992919,947.249409913454,946.084972462628,938.848937844217,950.565696302124,942.811172305271,947.073170731707,934.41935483871,940.570416994493
436.765591397849,400.269892473118,398.943010752688,392.960215053763,393.220430107527,397.836559139785,396.297849462366,399.835483870968,398.901075268817,394.143010752688,390.477419354839,392.18064516129,391.756989247312,389.429032258065,392.193548387097,396.211827956989,396.335483870968,391.77311827957,389.398924731183,396.969892473118,396.70752688172,399.310752688172,395.961290322581,393.740860215054,390.922580645161,399.48064516129,393.35376344086,391.522580645161,395.270967741935,393,388.051612903226,389.521505376344,393.978494623656,395.481720430108,391.047311827957,390.922580645161,391.044086021505,404.364516129032,389.949462365591,401.190322580645,385.950537634409,389.078494623656,394.739784946237,390.560215053763,392.287096774194,393.658064516129,394.254838709677,392.864516129032,390.495698924731,395.179569892473,398.972043010753,398.703225806452,393.352688172043,399.421505376344,398.920430107527,393.665591397849,393.002150537634,394.517204301075,387.183870967742,393.775268817204
1014.39379243453,913.4694471387,913.936954413191,908.604267701261,906.810863239573,905.723569350145,903.376333656644,915.384093113482,904.90009699321,904.694471387003,897.37148399612,904.738118331717,905.653734238603,905.206595538312,907.558680892338,911.437439379243,908.581959262852,909.70417070805,906.808923375364,908.546071774976,909.017458777886,907.544131910766,903.936954413191,907.672162948594,904.693501454898,904.148399612027,910.41222114452,911.513094083414,906.791464597478,907.446168768186,897.734238603298,904.862269641125,910.935014548982,902.719689621727,904.383123181377,906.654704170708,904.955383123181,909.287099903007,907.239573229874,901.493695441319,896.046556741028,896.096993210475,894.369544131911,900.409311348206,900.715809893307,900.343355965082,903.388942774006,908.408341416101,909.928225024248,908.143549951503,903.313288069835,905.543161978661,903.398642095053,897.108632395732,891.637245392822,896.082444228904,894.923375363725,893.625606207566,893.160038797284,899.021338506305
272.412658227848,264.156962025316,263.979746835443,263.751898734177,261.379746835443,263.551898734177,264.296202531646,258.017721518987,263.59746835443,260.055696202532,258.293670886076,262.706329113924,259.159493670886,261.579746835443,259.043037974684,259.820253164557,262.445569620253,261.592405063291,260.663291139241,266.316455696203,263.916455696203,264.329113924051,260.341772151899,261.850632911392,258.916455696203,263.035443037975,263.645569620253,260.630379746835,255.860759493671,259.422784810127,255.741772151899,259.13164556962,259.994936708861,256.924050632911,259.146835443038,258.875949367089,257.762025316456,262.782278481013,257.539240506329,265.321518987342,255.853164556962,254.620253164557,255.718987341772,256.445569620253,256.53164556962,257.311392405063,257.974683544304,259.192405063291,258.235443037975,261.106329113924,265.121518987342,261.898734177215,262.787341772152,262.00253164557,261.572151898734,261.784810126582,260.584810126582,260.326582278481,257.80253164557,258.326582278481
723.194877505568,667.416481069042,667.769487750557,665.670378619154,665.672605790646,667.101336302895,664.476614699332,671.580178173719,664.395322939866,666.77728285078,660.093541202673,664.592427616927,661.582405345212,663.119153674833,664.168151447661,666.153674832962,665.760579064588,664.182628062361,664.101336302895,665.570155902004,663.486636971047,665.044543429844,663.763919821826,663.93429844098,663.749443207127,664.427616926503,663.65144766147,666.900890868597,662.949888641425,662.648106904232,661.910913140312,664.713808463252,665.041202672606,664.992204899777,663.047884187082,664.174832962138,663.213808463252,671.397550111359,661.458797327394,667.730512249443,658.430957683742,657.648106904232,658.708240534521,660.866369710468,661.212694877506,660.940979955457,662.466592427617,665.008908685969,662.966592427617,666.75723830735,667.93429844098,665.755011135857,666.84855233853,666.704899777283,664.604677060134,666.626948775056,666.069042316258,665.543429844098,663.179287305122,667.461024498886
422.0656167979,387.102362204724,385.080489938758,384.719160104987,383.018372703412,384.767279090114,384.571303587052,399.311461067367,385.306211723535,382.01312335958,379.121609798775,382.24321959755,381.325459317585,381.228346456693,383.511811023622,383.681539807524,383.967629046369,382.567804024497,381.371828521435,382.048993875766,384.534558180227,382.554680664917,383.447944006999,384.706911636046,381.872265966754,384.530183727034,382.547681539808,383.255468066492,383.974628171479,382.413823272091,380.867016622922,380.202974628171,382.964129483815,383.959755030621,381.241469816273,383.849518810149,381.201224846894,395.241469816273,382.829396325459,384.964129483815,379.11198600175,380.090988626422,379.288713910761,381.010498687664,380.701662292213,381.919510061242,384.23709536308,385.577427821522,383.058617672791,382.600174978128,385.997375328084,387.028871391076,390.278215223097,387.027121609799,387.306211723535,388.265091863517,389.225721784777,387.635170603675,387.359580052493,391.252843394576
795.724734042553,704.171542553191,705.896276595745,705.751329787234,703.827127659574,704.156914893617,704.982712765957,724.497340425532,708.553191489362,708.027925531915,705.772606382979,699.365691489362,705.635638297872,708.896276595745,704.275265957447,706.242021276596,708.226063829787,709.644946808511,708.267287234043,704.178191489362,708.936170212766,698.897606382979,707.162234042553,708.73670212766,708.035904255319,698.571808510638,698.469414893617,705.273936170213,712.514627659574,707.121010638298,706.417553191489,707.824468085106,701.851063829787,708.48670212766,711.139627659574,707.372340425532,708.001329787234,729.083776595745,715.063829787234,708.156914893617,708.414893617021,707.321808510638,702.13164893617,709.36170212766,710.17420212766,709.478723404255,712.400265957447,712.519946808511,710.917553191489,706.301861702128,706.602393617021,707.820478723404,709.910904255319,707.6875,709.587765957447,709.401595744681,711.602393617021,712.595744680851,711.514627659574,711.547872340426
525.837515425751,463.06828465652,462.366104483752,460.27478403949,457.360345536816,461.836692719046,460.665158371041,462.187988482106,459.515837104072,450.452488687783,457.31550802139,459.666392431098,461.999177293295,459.561497326203,459.158782394077,461.029617441382,463.512957630605,464.293294940354,459.039901275195,464.356232003291,464.905800082271,462.286301933361,463.363636363636,462.864253393665,457.765528589058,463.155902920609,461.944878650761,457.150966680378,462.870835047306,463.014397367339,459.212258329905,457.161661867544,461.284245166598,464.753187988482,463.641299876594,462.502262443439,461.406417112299,465.654874537227,460.58535582065,462.810366104484,457.051007815714,459.917729329494,463.540929658577,462.589880707528,465.781982723159,466.640888523241,464.509255450432,466.75606746195,464.053064582476,460.573837926779,464.201151789387,463.692307692308,461.82435211847,462.399012751954,463.296174413821,464.079391197038,463.983134512546,469.007815713698,461.498971616619,464.518305224188
1079.59586681975,928.309988518944,933.353042479908,930.905855338691,926.405855338691,929.838691159587,926.642365097589,936.837543053961,927.62456946039,929.989667049369,921.671641791045,924.286452353616,926.642939150402,926.586681974742,927.929391504018,932.862801377727,930.076923076923,930.90757749713,928.190585533869,929.621699196326,928.977611940299,932.551090700344,929.9598163031,930.001148105626,928.845005740528,928.630309988519,927.199196326062,930.936854190586,933.975315729047,928.119977037887,926.617680826636,924.440872560276,932.319747416762,930.276693455798,928.555683122847,931.936854190586,930.896670493685,939.261768082664,926.926521239954,928.188863375431,923.974167623421,922.02009184845,922.281859931114,924.07233065442,925.694029850746,927.913892078071,927.723880597015,933.638346727899,928.607347876005,932.259471871412,931.614236509759,934.334098737084,932.477037887486,931.603903559127,926.636050516648,931.285878300804,928.857060849598,928.482778415614,926.357634902411,931.927095292767
